user_id,order_id,status,product_id,month,year,order_value,country,customer_age,customer_gender,category,retail_price
14708,18587,Complete,24586,11,2020,25.0,China,54,M,Socks,25.0
74975,94355,Complete,25098,8,2024,19.950000762939453,China,57,M,Socks,19.950000762939453
35327,44547,Complete,25354,2,2024,15.0,South Korea,65,M,Socks,15.0
46942,59152,Complete,24587,3,2024,23.989999771118164,United States,20,M,Socks,23.989999771118164
59120,74496,Complete,24843,9,2024,3.5999999046325684,France,37,M,Socks,3.5999999046325684
19504,24567,Complete,24843,5,2024,3.5999999046325684,United States,15,M,Socks,3.5999999046325684
73438,92416,Complete,25099,10,2021,10.0,South Korea,64,M,Socks,10.0
89687,112553,Complete,25099,5,2023,10.0,China,47,M,Socks,10.0
63529,80021,Complete,25099,9,2021,10.0,China,22,M,Socks,10.0
27035,34159,Complete,25355,10,2024,9.9899997711181641,China,29,M,Socks,9.9899997711181641
65780,82898,Complete,24588,3,2020,18.299999237060547,United States,35,M,Socks,18.299999237060547
57628,72578,Complete,24588,12,2024,18.299999237060547,South Korea,22,M,Socks,18.299999237060547
1077,1339,Complete,24844,10,2024,9.9899997711181641,China,21,M,Socks,9.9899997711181641
74110,93279,Complete,24844,8,2023,9.9899997711181641,South Korea,51,M,Socks,9.9899997711181641
85738,107657,Complete,24844,6,2024,9.9899997711181641,United States,40,M,Socks,9.9899997711181641
94091,118033,Complete,24844,5,2021,9.9899997711181641,United States,41,M,Socks,9.9899997711181641
33367,42127,Complete,25356,3,2023,12.0,United States,36,M,Socks,12.0
98838,123987,Complete,25356,5,2024,12.0,China,45,M,Socks,12.0
40619,51243,Complete,24845,8,2024,69.0,South Korea,52,M,Socks,69.0
43034,54246,Complete,25101,6,2024,12.989999771118164,China,19,M,Socks,12.989999771118164
52489,66123,Complete,25357,6,2024,24.979999542236328,China,61,M,Socks,24.979999542236328
66421,83677,Complete,25357,7,2024,24.979999542236328,China,49,M,Socks,24.979999542236328
19248,24234,Complete,25358,7,2022,26.760000228881839,China,33,M,Socks,26.760000228881839
2086,2635,Complete,24591,4,2024,59.950000762939446,China,48,M,Socks,59.950000762939446
52435,66042,Complete,24591,3,2022,59.950000762939446,Australia,15,M,Socks,59.950000762939446
63118,79509,Complete,24591,1,2024,59.950000762939446,United Kingdom,23,M,Socks,59.950000762939446
217,273,Complete,24591,11,2024,59.950000762939446,China,26,M,Socks,59.950000762939446
14431,18211,Complete,24847,6,2024,12.989999771118164,China,14,M,Socks,12.989999771118164
33450,42236,Complete,24847,9,2023,12.989999771118164,China,46,M,Socks,12.989999771118164
33258,41994,Complete,24847,6,2024,12.989999771118164,United Kingdom,43,M,Socks,12.989999771118164
21985,27695,Complete,25103,2,2024,44.950000762939446,China,18,M,Socks,44.950000762939446
435,555,Complete,25359,11,2021,16.0,United States,50,M,Socks,16.0
9028,11387,Complete,25359,12,2021,16.0,Spain,43,M,Socks,16.0
54658,68889,Complete,25359,12,2024,16.0,China,29,M,Socks,16.0
62791,79109,Complete,25359,12,2022,16.0,Brasil,50,M,Socks,16.0
22230,28005,Complete,24592,12,2024,29.5,United States,69,M,Socks,29.5
16511,20844,Complete,24848,11,2024,9.75,United Kingdom,44,M,Socks,9.75
90554,113610,Complete,24848,9,2024,9.75,China,63,M,Socks,9.75
70817,89081,Complete,24848,12,2024,9.75,China,43,M,Socks,9.75
49765,62647,Complete,25104,12,2024,25.0,China,23,M,Socks,25.0
57069,71915,Complete,25104,6,2024,25.0,France,28,M,Socks,25.0
42855,54012,Complete,25104,6,2021,25.0,China,66,M,Socks,25.0
38188,48122,Complete,25104,7,2023,25.0,China,65,M,Socks,25.0
5552,7000,Complete,25104,7,2022,25.0,France,64,M,Socks,25.0
59872,75421,Complete,24593,12,2024,15.0,China,61,M,Socks,15.0
70219,88362,Complete,24849,11,2024,10.989999771118164,China,12,M,Socks,10.989999771118164
65881,83027,Complete,25105,11,2024,14.949999809265137,United States,28,M,Socks,14.949999809265137
69456,87407,Complete,25361,8,2024,18.799999237060547,China,22,M,Socks,18.799999237060547
2403,3038,Complete,25361,8,2023,18.799999237060547,China,38,M,Socks,18.799999237060547
42049,53022,Complete,25361,12,2022,18.799999237060547,Brasil,37,M,Socks,18.799999237060547
17324,21847,Complete,24594,12,2024,8.7299995422363281,China,41,M,Socks,8.7299995422363281
3655,4655,Complete,24594,9,2024,8.7299995422363281,United States,41,M,Socks,8.7299995422363281
71959,90525,Complete,25106,3,2023,14.989999771118164,South Korea,64,M,Socks,14.989999771118164
88443,110996,Complete,25106,7,2021,14.989999771118164,China,37,M,Socks,14.989999771118164
69783,87843,Complete,24595,12,2024,25.0,China,33,M,Socks,25.0
70608,88835,Complete,24595,3,2022,25.0,China,40,M,Socks,25.0
59613,75094,Complete,24851,2,2024,18.0,Germany,27,M,Socks,18.0
27020,34141,Complete,24851,9,2022,18.0,Spain,54,M,Socks,18.0
66462,83733,Complete,24596,4,2024,25.0,South Korea,57,M,Socks,25.0
54577,68792,Complete,24852,1,2024,17.979999542236328,France,62,M,Socks,17.979999542236328
50540,63666,Complete,24852,12,2023,17.979999542236328,United States,56,M,Socks,17.979999542236328
10696,13510,Complete,24852,7,2022,17.979999542236328,China,57,M,Socks,17.979999542236328
75501,94977,Complete,24852,12,2024,17.979999542236328,South Korea,64,M,Socks,17.979999542236328
22554,28423,Complete,25108,11,2024,9.9899997711181641,United States,14,M,Socks,9.9899997711181641
93690,117583,Complete,25108,11,2023,9.9899997711181641,Brasil,61,M,Socks,9.9899997711181641
14603,18437,Complete,25364,2,2024,16.989999771118164,United States,36,M,Socks,16.989999771118164
63045,79426,Complete,25364,9,2023,16.989999771118164,United States,55,M,Socks,16.989999771118164
1489,1855,Complete,25364,8,2022,16.989999771118164,Brasil,15,M,Socks,16.989999771118164
26041,32861,Complete,24597,3,2024,13.5,Japan,42,M,Socks,13.5
41210,51972,Complete,24597,2,2023,13.5,United Kingdom,38,M,Socks,13.5
45347,57130,Complete,24597,5,2022,13.5,United States,61,M,Socks,13.5
37592,47408,Complete,24597,7,2024,13.5,China,32,M,Socks,13.5
53689,67653,Complete,24853,10,2024,39.950000762939446,United States,55,M,Socks,39.950000762939446
82351,103449,Complete,25109,10,2023,11.0,France,34,M,Socks,11.0
56591,71334,Complete,25365,10,2022,11.989999771118164,Poland,65,M,Socks,11.989999771118164
2827,3577,Complete,24598,10,2024,8.9899997711181641,South Korea,40,M,Socks,8.9899997711181641
68126,85818,Complete,24598,12,2024,8.9899997711181641,United States,43,M,Socks,8.9899997711181641
56,62,Complete,24598,11,2023,8.9899997711181641,Germany,54,M,Socks,8.9899997711181641
21676,27300,Complete,24598,5,2024,8.9899997711181641,China,28,M,Socks,8.9899997711181641
77503,97471,Complete,24854,12,2024,9.9899997711181641,Brasil,53,M,Socks,9.9899997711181641
17782,22444,Complete,24854,5,2021,9.9899997711181641,Brasil,29,M,Socks,9.9899997711181641
99713,125083,Complete,25110,7,2024,13.720000267028809,United States,64,M,Socks,13.720000267028809
75232,94683,Complete,24855,10,2021,14.989999771118164,United States,53,M,Socks,14.989999771118164
85391,107197,Complete,24855,11,2023,14.989999771118164,United States,23,M,Socks,14.989999771118164
79582,100040,Complete,25111,5,2022,13.600000381469728,United States,54,M,Socks,13.600000381469728
70172,88304,Complete,25111,12,2023,13.600000381469728,United States,24,M,Socks,13.600000381469728
11506,14545,Complete,24600,11,2019,10.0,China,39,M,Socks,10.0
65776,82895,Complete,24600,4,2024,10.0,Brasil,62,M,Socks,10.0
6006,7566,Complete,24600,8,2024,10.0,Spain,61,M,Socks,10.0
67028,84422,Complete,24600,7,2020,10.0,Brasil,35,M,Socks,10.0
51840,65251,Complete,24856,5,2024,6.0,Belgium,63,M,Socks,6.0
5205,6566,Complete,24856,7,2022,6.0,South Korea,57,M,Socks,6.0
65527,82576,Complete,24856,10,2024,6.0,China,67,M,Socks,6.0
44699,56282,Complete,24856,10,2023,6.0,Brasil,13,M,Socks,6.0
66230,83458,Complete,25112,9,2023,13.989999771118164,Brasil,61,M,Socks,13.989999771118164
2647,3355,Complete,25112,1,2023,13.989999771118164,United States,35,M,Socks,13.989999771118164
51132,64386,Complete,24601,10,2024,13.0,Belgium,63,M,Socks,13.0
56643,71394,Complete,24857,8,2022,10.0,China,52,M,Socks,10.0
5581,7036,Complete,24857,7,2024,10.0,United States,47,M,Socks,10.0
27393,34603,Complete,25113,1,2025,18.0,Brasil,59,M,Socks,18.0
63862,80441,Complete,25113,8,2024,18.0,Brasil,23,M,Socks,18.0
29554,37356,Complete,25113,10,2024,18.0,Australia,14,M,Socks,18.0
51295,64585,Complete,25113,7,2024,18.0,United States,44,M,Socks,18.0
98529,123599,Complete,24602,7,2023,12.75,United States,34,M,Socks,12.75
43291,54546,Complete,24602,12,2024,12.75,United States,27,M,Socks,12.75
8095,10238,Complete,24602,12,2022,12.75,Brasil,31,M,Socks,12.75
88944,111618,Complete,24858,3,2023,17.600000381469727,China,59,M,Socks,17.600000381469727
40741,51413,Complete,24858,6,2022,17.600000381469727,China,21,M,Socks,17.600000381469727
83014,104265,Complete,25114,8,2022,17.0,Australia,58,M,Socks,17.0
21587,27197,Complete,25114,10,2024,17.0,United States,16,M,Socks,17.0
62057,78165,Complete,25114,9,2023,17.0,United States,13,M,Socks,17.0
99622,124968,Complete,25114,4,2024,17.0,China,54,M,Socks,17.0
53009,66772,Complete,24603,8,2024,13.989999771118164,China,61,M,Socks,13.989999771118164
44089,55552,Complete,24603,6,2024,13.989999771118164,China,33,M,Socks,13.989999771118164
22744,28657,Complete,24603,3,2023,13.989999771118164,United Kingdom,17,M,Socks,13.989999771118164
9559,12065,Complete,24603,5,2024,13.989999771118164,United Kingdom,60,M,Socks,13.989999771118164
79343,99760,Complete,24859,7,2024,12.75,China,55,M,Socks,12.75
67193,84635,Complete,24859,4,2023,12.75,Brasil,24,M,Socks,12.75
69935,88029,Complete,24604,10,2023,15.989999771118164,South Korea,16,M,Socks,15.989999771118164
5479,6907,Complete,24604,12,2024,15.989999771118164,United States,20,M,Socks,15.989999771118164
66914,84286,Complete,24860,12,2024,15.989999771118164,China,15,M,Socks,15.989999771118164
16834,21261,Complete,24605,7,2021,16.5,South Korea,17,M,Socks,16.5
12164,15384,Complete,24605,7,2024,16.5,China,23,M,Socks,16.5
86400,108454,Complete,24861,10,2024,18.950000762939453,China,36,M,Socks,18.950000762939453
9218,11619,Complete,24861,9,2023,18.950000762939453,South Korea,66,M,Socks,18.950000762939453
22397,28216,Complete,24861,3,2024,18.950000762939453,China,51,M,Socks,18.950000762939453
60524,76209,Complete,25117,12,2023,12.550000190734863,China,18,M,Socks,12.550000190734863
34263,43247,Complete,24606,8,2022,20.989999771118164,United Kingdom,34,M,Socks,20.989999771118164
48870,61547,Complete,24862,10,2024,12.0,Germany,53,M,Socks,12.0
10308,13051,Complete,24862,5,2021,12.0,China,66,M,Socks,12.0
24788,31230,Complete,24862,7,2023,12.0,United States,21,M,Socks,12.0
77454,97414,Complete,24607,7,2023,35.0,France,64,M,Socks,35.0
8358,10556,Complete,25119,10,2023,29.0,United States,55,M,Socks,29.0
53625,67555,Complete,25119,3,2024,29.0,France,14,M,Socks,29.0
47919,60366,Complete,24608,10,2023,15.640000343322754,China,69,M,Socks,15.640000343322754
69428,87377,Complete,24608,12,2024,15.640000343322754,United States,38,M,Socks,15.640000343322754
12992,16418,Complete,24608,12,2019,15.640000343322754,China,25,M,Socks,15.640000343322754
57683,72654,Complete,24608,12,2024,15.640000343322754,China,57,M,Socks,15.640000343322754
74802,94122,Complete,24608,12,2023,15.640000343322754,United States,55,M,Socks,15.640000343322754
1641,2038,Complete,24608,3,2022,15.640000343322754,United States,48,M,Socks,15.640000343322754
62141,78278,Complete,24608,2,2024,15.640000343322754,Japan,34,M,Socks,15.640000343322754
58526,73740,Complete,24864,9,2023,19.989999771118164,China,54,M,Socks,19.989999771118164
26775,33815,Complete,24864,2,2024,19.989999771118164,China,49,M,Socks,19.989999771118164
10722,13549,Complete,25120,5,2024,9.9499998092651367,France,54,M,Socks,9.9499998092651367
85728,107644,Complete,25120,9,2023,9.9499998092651367,Germany,58,M,Socks,9.9499998092651367
21418,26972,Complete,25120,7,2024,9.9499998092651367,United States,13,M,Socks,9.9499998092651367
71426,89851,Complete,25120,5,2024,9.9499998092651367,China,27,M,Socks,9.9499998092651367
16987,21425,Complete,24609,2,2022,12.739999771118164,Belgium,46,M,Socks,12.739999771118164
74256,93463,Complete,24865,12,2023,16.950000762939453,China,48,M,Socks,16.950000762939453
95723,120038,Complete,24865,6,2022,16.950000762939453,South Korea,29,M,Socks,16.950000762939453
28451,35950,Complete,25121,12,2021,16.3799991607666,China,49,M,Socks,16.3799991607666
72877,91685,Complete,24866,11,2023,8.9899997711181641,United States,40,M,Socks,8.9899997711181641
46169,58147,Complete,24866,11,2023,8.9899997711181641,Germany,57,M,Socks,8.9899997711181641
10467,13221,Complete,24611,3,2023,15.0,China,14,M,Socks,15.0
64827,81671,Complete,24611,4,2023,15.0,France,43,M,Socks,15.0
55434,69894,Complete,24611,5,2021,15.0,Spain,66,M,Socks,15.0
23378,29451,Complete,24867,6,2024,32.450000762939453,Germany,33,M,Socks,32.450000762939453
88652,111266,Complete,24867,5,2023,32.450000762939453,China,56,M,Socks,32.450000762939453
19906,25086,Complete,25123,4,2024,16.989999771118164,France,49,M,Socks,16.989999771118164
81866,102885,Complete,25123,3,2024,16.989999771118164,China,20,M,Socks,16.989999771118164
1527,1897,Complete,24868,9,2022,16.0,China,56,M,Socks,16.0
60145,75756,Complete,24868,12,2024,16.0,United Kingdom,35,M,Socks,16.0
24113,30376,Complete,24613,6,2024,15.949999809265137,China,19,M,Socks,15.949999809265137
47305,59595,Complete,24613,8,2024,15.949999809265137,Brasil,56,M,Socks,15.949999809265137
73603,92627,Complete,24869,3,2023,24.0,United States,57,M,Socks,24.0
21705,27338,Complete,24869,3,2019,24.0,China,41,M,Socks,24.0
20629,25994,Complete,24869,9,2021,24.0,China,31,M,Socks,24.0
71435,89865,Complete,24869,6,2024,24.0,United States,68,M,Socks,24.0
78633,98905,Complete,25125,4,2023,17.0,United States,31,M,Socks,17.0
86707,108847,Complete,24614,7,2024,11.989999771118164,China,17,M,Socks,11.989999771118164
55089,69470,Complete,24614,9,2024,11.989999771118164,United States,27,M,Socks,11.989999771118164
81668,102621,Complete,25126,10,2023,25.0,Germany,35,M,Socks,25.0
39341,49639,Complete,25126,11,2023,25.0,United States,68,M,Socks,25.0
71435,89865,Complete,25126,7,2024,25.0,United States,68,M,Socks,25.0
68579,86340,Complete,24615,5,2024,18.0,Brasil,69,M,Socks,18.0
27137,34285,Complete,24615,6,2020,18.0,Spain,23,M,Socks,18.0
81815,102825,Complete,24871,12,2024,17.950000762939453,United States,70,M,Socks,17.950000762939453
95166,119356,Complete,24871,11,2024,17.950000762939453,United States,51,M,Socks,17.950000762939453
29418,37179,Complete,24871,12,2019,17.950000762939453,United States,64,M,Socks,17.950000762939453
54495,68688,Complete,24871,9,2021,17.950000762939453,Germany,63,M,Socks,17.950000762939453
60647,76385,Complete,24871,11,2024,17.950000762939453,United Kingdom,60,M,Socks,17.950000762939453
4329,5469,Complete,25127,4,2024,11.989999771118164,China,64,M,Socks,11.989999771118164
79095,99470,Complete,25127,11,2022,11.989999771118164,United States,38,M,Socks,11.989999771118164
92982,116668,Complete,24616,10,2024,22.0,Brasil,56,M,Socks,22.0
60988,76823,Complete,24616,10,2022,22.0,China,30,M,Socks,22.0
52444,66061,Complete,24616,4,2024,22.0,China,46,M,Socks,22.0
61531,77502,Complete,24872,9,2024,14.399999618530272,United States,33,M,Socks,14.399999618530272
68050,85722,Complete,24872,12,2024,14.399999618530272,China,33,M,Socks,14.399999618530272
12382,15663,Complete,24872,3,2022,14.399999618530272,China,51,M,Socks,14.399999618530272
37826,47676,Complete,25128,12,2024,39.950000762939446,China,47,M,Socks,39.950000762939446
31122,39320,Complete,24617,11,2023,13.0,Brasil,53,M,Socks,13.0
12076,15269,Complete,24873,11,2019,10.989999771118164,Brasil,22,M,Socks,10.989999771118164
63826,80393,Complete,24873,11,2024,10.989999771118164,United Kingdom,54,M,Socks,10.989999771118164
14251,17996,Complete,25129,9,2021,28.950000762939453,China,40,M,Socks,28.950000762939453
2056,2597,Complete,24618,6,2024,11.989999771118164,China,45,M,Socks,11.989999771118164
26257,33136,Complete,25130,2,2024,9.75,Brasil,48,M,Socks,9.75
10665,13470,Complete,25130,4,2023,9.75,China,41,M,Socks,9.75
3137,3983,Complete,25130,7,2024,9.75,United Kingdom,45,M,Socks,9.75
26088,32907,Complete,24619,7,2023,11.989999771118164,Japan,62,M,Socks,11.989999771118164
45535,57319,Complete,24619,12,2024,11.989999771118164,South Korea,62,M,Socks,11.989999771118164
16072,20262,Complete,24875,4,2024,20.989999771118164,China,24,M,Socks,20.989999771118164
9268,11684,Complete,24875,11,2019,20.989999771118164,China,15,M,Socks,20.989999771118164
37833,47682,Complete,24875,7,2024,20.989999771118164,Spain,44,M,Socks,20.989999771118164
73183,92071,Complete,25131,8,2023,13.0,Brasil,35,M,Socks,13.0
79294,99706,Complete,25131,12,2024,13.0,United States,64,M,Socks,13.0
59508,74969,Complete,24620,12,2021,15.75,United Kingdom,37,M,Socks,15.75
11506,14545,Complete,24620,11,2019,15.75,China,39,M,Socks,15.75
51981,65453,Complete,24620,8,2022,15.75,South Korea,24,M,Socks,15.75
72516,91217,Complete,24620,6,2021,15.75,China,65,M,Socks,15.75
70329,88495,Complete,24620,5,2022,15.75,Belgium,57,M,Socks,15.75
16715,21107,Complete,25132,11,2024,27.8799991607666,China,52,M,Socks,27.8799991607666
93454,117262,Complete,25132,9,2023,27.8799991607666,United States,58,M,Socks,27.8799991607666
38607,48679,Complete,25132,4,2024,27.8799991607666,China,12,M,Socks,27.8799991607666
62864,79190,Complete,24621,8,2023,12.5,Japan,43,M,Socks,12.5
88193,110686,Complete,24877,1,2024,11.0,United States,53,M,Socks,11.0
97,115,Complete,24877,3,2022,11.0,China,56,M,Socks,11.0
11526,14573,Complete,25133,11,2024,17.950000762939453,United Kingdom,65,M,Socks,17.950000762939453
43497,54808,Complete,24622,4,2024,23.229999542236328,Spain,46,M,Socks,23.229999542236328
28196,35652,Complete,24622,9,2023,23.229999542236328,United States,39,M,Socks,23.229999542236328
21838,27490,Complete,24622,8,2022,23.229999542236328,Brasil,58,M,Socks,23.229999542236328
57148,72008,Complete,24622,11,2024,23.229999542236328,Brasil,17,M,Socks,23.229999542236328
22783,28706,Complete,24878,4,2023,8.0,China,33,M,Socks,8.0
51267,64548,Complete,24878,7,2024,8.0,China,52,M,Socks,8.0
98063,123036,Complete,24623,5,2024,14.0,Brasil,47,M,Socks,14.0
5388,6811,Complete,24879,9,2023,26.989999771118164,Brasil,70,M,Socks,26.989999771118164
95950,120335,Complete,25135,2,2022,22.479999542236328,China,27,M,Socks,22.479999542236328
60333,75988,Complete,24624,8,2024,69.0,Belgium,24,M,Socks,69.0
32566,41147,Complete,24624,8,2024,69.0,China,56,M,Socks,69.0
86284,108323,Complete,24624,5,2021,69.0,Germany,70,M,Socks,69.0
54187,68297,Complete,24880,10,2020,14.399999618530272,China,12,M,Socks,14.399999618530272
61619,77611,Complete,24880,11,2024,14.399999618530272,Brasil,33,M,Socks,14.399999618530272
1340,1678,Complete,25136,8,2023,23.950000762939453,Spain,29,M,Socks,23.950000762939453
30217,38177,Complete,24881,8,2023,12.0,Spain,60,M,Socks,12.0
45078,56799,Complete,24626,12,2024,12.979999542236328,United States,22,M,Socks,12.979999542236328
4095,5181,Complete,24626,6,2019,12.979999542236328,China,27,M,Socks,12.979999542236328
9807,12407,Complete,24882,10,2024,14.399999618530272,United States,57,M,Socks,14.399999618530272
27990,35375,Complete,24882,11,2023,14.399999618530272,South Korea,53,M,Socks,14.399999618530272
85930,107875,Complete,24883,3,2024,13.600000381469728,United States,55,M,Socks,13.600000381469728
83335,104658,Complete,24883,2,2024,13.600000381469728,China,25,M,Socks,13.600000381469728
93461,117274,Complete,24884,8,2023,30.0,China,62,M,Socks,30.0
29784,37624,Complete,24629,10,2024,17.0,United States,34,M,Socks,17.0
76679,96412,Complete,24629,12,2024,17.0,United States,56,M,Socks,17.0
94818,118924,Complete,25141,3,2023,16.0,Brasil,55,M,Socks,16.0
95207,119411,Complete,24630,9,2021,9.59000015258789,United States,17,M,Socks,9.59000015258789
40283,50804,Complete,24630,1,2022,9.59000015258789,United States,43,M,Socks,9.59000015258789
45583,57383,Complete,24886,9,2023,9.0,Brasil,69,M,Socks,9.0
1234,1530,Complete,24886,8,2024,9.0,United States,32,M,Socks,9.0
82526,103653,Complete,24886,11,2024,9.0,China,54,M,Socks,9.0
41169,51933,Complete,25142,5,2024,16.0,United States,23,M,Socks,16.0
4123,5224,Complete,24631,8,2024,10.0,China,41,M,Socks,10.0
79677,100166,Complete,24631,2,2021,10.0,United States,42,M,Socks,10.0
8307,10499,Complete,24631,1,2023,10.0,United States,49,M,Socks,10.0
16016,20185,Complete,24631,5,2024,10.0,China,35,M,Socks,10.0
77461,97422,Complete,24631,7,2022,10.0,China,33,M,Socks,10.0
51310,64604,Complete,24631,8,2024,10.0,United States,60,M,Socks,10.0
59122,74500,Complete,24887,12,2023,30.0,China,51,M,Socks,30.0
92791,116416,Complete,25143,3,2022,13.0,United States,19,M,Socks,13.0
373,474,Complete,25143,12,2024,13.0,United States,51,M,Socks,13.0
11504,14540,Complete,24632,11,2023,12.800000190734863,United States,36,M,Socks,12.800000190734863
41969,52923,Complete,24888,7,2024,9.380000114440918,Brasil,52,M,Socks,9.380000114440918
98836,123981,Complete,25144,6,2023,12.0,United States,54,M,Socks,12.0
82126,103199,Complete,24633,6,2024,59.950000762939446,Brasil,39,M,Socks,59.950000762939446
11866,14987,Complete,24633,9,2024,59.950000762939446,China,45,M,Socks,59.950000762939446
70126,88244,Complete,24889,5,2024,19.0,Brasil,63,M,Socks,19.0
42683,53800,Complete,25145,12,2020,18.0,United States,43,M,Socks,18.0
45548,57338,Complete,25145,11,2023,18.0,United Kingdom,39,M,Socks,18.0
56921,71736,Complete,24634,12,2024,12.510000228881836,China,18,M,Socks,12.510000228881836
69218,87114,Complete,25146,7,2023,11.949999809265137,United States,70,M,Socks,11.949999809265137
5554,7001,Complete,25146,2,2023,11.949999809265137,China,23,M,Socks,11.949999809265137
81420,102309,Complete,24635,9,2024,30.0,Australia,19,M,Socks,30.0
96437,121010,Complete,24891,2,2024,25.0,China,20,M,Socks,25.0
77526,97503,Complete,24891,6,2024,25.0,United Kingdom,15,M,Socks,25.0
49565,62396,Complete,24891,3,2024,25.0,United States,37,M,Socks,25.0
83672,105064,Complete,24891,10,2024,25.0,Brasil,49,M,Socks,25.0
57583,72519,Complete,24891,1,2025,25.0,China,57,M,Socks,25.0
15974,20134,Complete,24891,7,2024,25.0,France,49,M,Socks,25.0
42638,53740,Complete,24891,8,2024,25.0,China,41,M,Socks,25.0
4390,5534,Complete,25147,6,2023,11.949999809265137,France,68,M,Socks,11.949999809265137
44202,55693,Complete,24892,5,2024,16.0,China,22,M,Socks,16.0
90123,113075,Complete,25148,11,2024,13.0,Japan,66,M,Socks,13.0
19223,24203,Complete,24637,12,2024,14.949999809265137,United States,63,M,Socks,14.949999809265137
8000,10120,Complete,24637,2,2021,14.949999809265137,United States,58,M,Socks,14.949999809265137
15657,19763,Complete,24893,12,2021,16.989999771118164,China,27,M,Socks,16.989999771118164
7769,9837,Complete,25149,8,2020,35.0,United States,57,M,Socks,35.0
46729,58867,Complete,25149,12,2020,35.0,United States,24,M,Socks,35.0
80017,100583,Complete,25149,12,2023,35.0,China,51,M,Socks,35.0
29204,36914,Complete,24638,8,2020,10.109999656677246,Brasil,62,M,Socks,10.109999656677246
28997,36644,Complete,24638,11,2024,10.109999656677246,China,30,M,Socks,10.109999656677246
65122,82063,Complete,24638,7,2024,10.109999656677246,China,50,M,Socks,10.109999656677246
27033,34157,Complete,24638,7,2021,10.109999656677246,United States,18,M,Socks,10.109999656677246
91039,114228,Complete,24894,5,2023,13.600000381469728,China,32,M,Socks,13.600000381469728
90974,114137,Complete,24894,3,2022,13.600000381469728,China,57,M,Socks,13.600000381469728
47195,59466,Complete,24639,6,2024,20.950000762939453,China,58,M,Socks,20.950000762939453
49003,61728,Complete,24639,12,2023,20.950000762939453,United States,34,M,Socks,20.950000762939453
29024,36679,Complete,24639,2,2022,20.950000762939453,United States,70,M,Socks,20.950000762939453
19109,24061,Complete,24895,3,2023,14.130000114440918,United States,57,M,Socks,14.130000114440918
45749,57581,Complete,24895,5,2023,14.130000114440918,China,26,M,Socks,14.130000114440918
70260,88410,Complete,24895,6,2020,14.130000114440918,China,37,M,Socks,14.130000114440918
42692,53809,Complete,24895,7,2024,14.130000114440918,United States,38,M,Socks,14.130000114440918
15421,19476,Complete,24895,1,2021,14.130000114440918,United States,46,M,Socks,14.130000114440918
18293,23068,Complete,25151,5,2022,5.9899997711181641,Belgium,45,M,Socks,5.9899997711181641
22283,28065,Complete,25151,8,2020,5.9899997711181641,China,37,M,Socks,5.9899997711181641
80497,101184,Complete,24640,11,2024,29.950000762939453,United States,20,M,Socks,29.950000762939453
35933,45328,Complete,24896,9,2024,18.0,Brasil,30,M,Socks,18.0
89685,112547,Complete,24896,8,2022,18.0,Japan,64,M,Socks,18.0
9437,11888,Complete,25152,8,2023,9.9899997711181641,China,29,M,Socks,9.9899997711181641
52868,66607,Complete,25152,6,2024,9.9899997711181641,United States,14,M,Socks,9.9899997711181641
7373,9338,Complete,24641,10,2024,37.950000762939446,France,67,M,Socks,37.950000762939446
57404,72297,Complete,24897,7,2023,10.0,United States,39,M,Socks,10.0
49308,62093,Complete,24897,11,2020,10.0,South Korea,15,M,Socks,10.0
97522,122360,Complete,25153,12,2024,12.0,China,30,M,Socks,12.0
41373,52172,Complete,24642,12,2023,31.399999618530277,United Kingdom,14,M,Socks,31.399999618530277
79341,99757,Complete,24642,8,2024,31.399999618530277,China,70,M,Socks,31.399999618530277
49169,61910,Complete,24898,6,2023,9.0600004196167,China,66,M,Socks,9.0600004196167
30896,39009,Complete,24898,11,2023,9.0600004196167,United Kingdom,20,M,Socks,9.0600004196167
3529,4492,Complete,25154,2,2024,18.0,Spain,24,M,Socks,18.0
86071,108053,Complete,25154,5,2023,18.0,China,55,M,Socks,18.0
67065,84466,Complete,24643,6,2022,16.989999771118164,Australia,49,M,Socks,16.989999771118164
1814,2279,Complete,24643,8,2024,16.989999771118164,United States,12,M,Socks,16.989999771118164
64485,81239,Complete,24643,1,2022,16.989999771118164,South Korea,56,M,Socks,16.989999771118164
67312,84792,Complete,24899,12,2023,903.0,China,33,M,Socks,903.0
24270,30573,Complete,25155,12,2024,12.0,Japan,48,M,Socks,12.0
40681,51338,Complete,25155,3,2020,12.0,Belgium,23,M,Socks,12.0
55729,70266,Complete,24644,10,2024,49.950000762939446,United States,67,M,Socks,49.950000762939446
76546,96256,Complete,24900,10,2022,12.949999809265137,China,38,M,Socks,12.949999809265137
5405,6830,Complete,24900,6,2024,12.949999809265137,Australia,23,M,Socks,12.949999809265137
78339,98558,Complete,25156,4,2023,31.989999771118164,Brasil,43,M,Socks,31.989999771118164
57820,72830,Complete,25156,10,2024,31.989999771118164,China,32,M,Socks,31.989999771118164
96056,120473,Complete,25156,11,2024,31.989999771118164,Brasil,23,M,Socks,31.989999771118164
66353,83604,Complete,25156,10,2021,31.989999771118164,United States,31,M,Socks,31.989999771118164
32935,41613,Complete,25156,11,2024,31.989999771118164,China,55,M,Socks,31.989999771118164
64025,80640,Complete,25156,11,2023,31.989999771118164,Germany,58,M,Socks,31.989999771118164
69817,87885,Complete,24645,7,2022,12.989999771118164,France,63,M,Socks,12.989999771118164
